order_id,customer_id,product,amount,order_date,status,order_year_month
1505,792.0,USB Cable,57.0,2025-05-29,cancelled,2025-05
1506,435.0,RAM,95.0,2025-04-21,completed,2025-04
1507,994.0,RAM,71.0,2026-01-27,pending,2026-01
1508,,USB Cable,23.0,2026-02-21,cancelled,2026-02
1509,614.0,Charger,83.0,2025-06-08,completed,2025-06
1510,193.0,Laptop,1203.0,2025-04-29,cancelled,2025-04
1511,670.0,Keyboard,92.0,2026-01-09,pending,2026-01
1512,841.0,Webcam,52.0,2025-08-22,cancelled,2025-08
1513,168.0,Charger,68.0,2025-09-18,completed,2025-09
1514,,Mouse,56.0,2025-11-07,refunded,2025-11
1515,,Keyboard,101.0,2025-06-08,refunded,2025-06
1516,670.0,Charger,52.0,2025-08-24,completed,2025-08
1517,650.0,Mouse,53.0,2026-02-12,refunded,2026-02
1518,730.0,USB Cable,54.0,2025-11-10,cancelled,2025-11
1519,435.0,SSD,158.0,2025-09-05,refunded,2025-09
1520,8.0,USB Cable,60.0,2025-05-21,cancelled,2025-05
1521,746.0,Webcam,77.0,2025-07-11,completed,2025-07
1522,889.0,Webcam,79.0,2026-02-17,cancelled,2026-02
1523,379.0,Headphones,167.0,2025-11-20,cancelled,2025-11
1524,25.0,SSD,127.0,2025-11-10,pending,2025-11
1525,458.0,USB Cable,19.0,2026-01-30,completed,2026-01
1526,38.0,SSD,157.0,2025-05-05,refunded,2025-05
1527,97.0,Keyboard,111.0,2025-07-27,pending,2025-07
1528,282.0,USB Cable,29.0,2025-07-28,pending,2025-07
1529,955.0,SSD,146.0,2026-03-23,refunded,2026-03
1530,40.0,Keyboard,103.0,2025-10-29,completed,2025-10
1531,,USB Cable,59.0,2025-03-25,cancelled,2025-03
1532,974.0,Headphones,186.0,2025-09-30,completed,2025-09
1533,120.0,Monitor,426.0,2025-06-25,cancelled,2025-06
1534,553.0,Monitor,434.0,2025-05-07,completed,2025-05
1535,779.0,Charger,42.0,2025-10-31,pending,2025-10
1536,620.0,Charger,83.0,2025-10-06,pending,2025-10
1537,417.0,Monitor,391.0,2025-09-29,refunded,2025-09
1538,474.0,RAM,120.0,2025-12-27,cancelled,2025-12
1539,727.0,USB Cable,14.0,2025-06-11,completed,2025-06
1540,624.0,Webcam,87.0,2025-08-04,refunded,2025-08
1541,399.0,Webcam,109.0,2026-02-15,completed,2026-02
1542,843.0,Webcam,59.0,2025-04-03,refunded,2025-04
1543,546.0,Keyboard,108.0,2025-05-13,refunded,2025-05
1544,873.0,RAM,75.0,2025-04-23,refunded,2025-04
1545,213.0,SSD,133.0,2025-12-02,cancelled,2025-12
1546,691.0,Webcam,51.0,2025-05-09,pending,2025-05
1547,,RAM,97.0,2025-07-02,refunded,2025-07
1548,997.0,Headphones,175.0,2025-06-04,refunded,2025-06
1549,551.0,Keyboard,89.0,2025-04-26,completed,2025-04
1550,114.0,RAM,88.0,2025-12-08,pending,2025-12
1551,753.0,Charger,60.0,2025-11-17,refunded,2025-11
1552,923.0,RAM,87.0,2025-09-10,cancelled,2025-09
1553,681.0,USB Cable,32.0,2026-01-14,refunded,2026-01
1554,775.0,Webcam,68.0,2025-08-30,refunded,2025-08
1555,410.0,Headphones,140.0,2026-03-05,cancelled,2026-03
1556,700.0,Mouse,39.0,2026-02-24,refunded,2026-02
1557,652.0,Laptop,1229.0,2025-06-23,pending,2025-06
1558,83.0,RAM,106.0,2025-06-04,refunded,2025-06
1559,256.0,Keyboard,101.0,2026-01-27,refunded,2026-01
1560,24.0,RAM,126.0,2025-12-11,refunded,2025-12
1561,871.0,Keyboard,94.0,2026-03-11,cancelled,2026-03
1562,484.0,Monitor,410.0,2025-04-30,pending,2025-04
1563,212.0,RAM,99.0,2026-01-08,refunded,2026-01
1564,248.0,Keyboard,94.0,2025-10-25,completed,2025-10
1565,894.0,Keyboard,80.0,2025-05-23,refunded,2025-05
1566,767.0,Laptop,1233.0,2025-06-07,refunded,2025-06
1567,883.0,Charger,29.0,2025-12-13,refunded,2025-12
1568,551.0,Mouse,60.0,2025-08-29,completed,2025-08
1569,62.0,Headphones,191.0,2025-09-03,refunded,2025-09
1570,41.0,USB Cable,25.0,2025-10-28,refunded,2025-10
1571,150.0,Headphones,188.0,2025-07-01,completed,2025-07
1572,673.0,USB Cable,9.0,2025-07-18,pending,2025-07
1573,100.0,USB Cable,41.0,2025-05-02,completed,2025-05
1574,771.0,Monitor,438.0,2025-08-11,cancelled,2025-08
1575,339.0,Webcam,94.0,2025-06-05,cancelled,2025-06
1576,780.0,Keyboard,74.0,2025-07-31,cancelled,2025-07
1577,578.0,USB Cable,45.0,2026-02-15,cancelled,2026-02
1578,582.0,Headphones,170.0,2026-01-17,refunded,2026-01
1579,825.0,Keyboard,74.0,2025-09-04,cancelled,2025-09
1580,234.0,Laptop,1244.0,2026-02-12,pending,2026-02
1581,13.0,Headphones,163.0,2026-03-09,refunded,2026-03
1582,996.0,USB Cable,41.0,2025-06-24,pending,2025-06
1583,536.0,USB Cable,24.0,2025-08-20,refunded,2025-08
1584,494.0,Keyboard,94.0,2025-10-31,refunded,2025-10
1585,351.0,Monitor,409.0,2026-02-08,pending,2026-02
1586,797.0,Mouse,56.0,2026-03-06,pending,2026-03
1587,935.0,Laptop,1243.0,2025-10-04,pending,2025-10
1588,34.0,Charger,65.0,2025-08-16,completed,2025-08
1589,278.0,SSD,144.0,2025-05-04,completed,2025-05
1590,581.0,SSD,125.0,2026-01-14,pending,2026-01
1591,707.0,Monitor,404.0,2025-08-28,refunded,2025-08
1592,273.0,SSD,127.0,2025-05-31,completed,2025-05
1593,940.0,Mouse,72.0,2025-06-21,pending,2025-06
1594,234.0,Monitor,427.0,2025-06-10,refunded,2025-06
1595,801.0,Laptop,1210.0,2025-08-07,completed,2025-08
1596,86.0,Webcam,62.0,2025-05-16,completed,2025-05
1597,499.0,Headphones,176.0,2025-07-17,completed,2025-07
1598,115.0,Webcam,99.0,2025-03-27,pending,2025-03
1599,774.0,Webcam,50.0,2025-11-30,cancelled,2025-11
1600,505.0,Keyboard,86.0,2025-12-11,refunded,2025-12
1601,307.0,Headphones,195.0,2025-06-10,pending,2025-06
1602,516.0,Headphones,180.0,2025-10-17,refunded,2025-10
1603,187.0,Webcam,50.0,2025-07-19,cancelled,2025-07
1604,508.0,Keyboard,76.0,2025-06-17,completed,2025-06
1605,97.0,Webcam,71.0,2025-04-17,pending,2025-04
1606,238.0,Monitor,409.0,2025-07-05,cancelled,2025-07
1607,106.0,Headphones,199.0,2025-06-09,pending,2025-06
1608,161.0,Monitor,439.0,2025-06-11,refunded,2025-06
1609,625.0,Keyboard,85.0,2025-10-15,refunded,2025-10
1610,799.0,Headphones,154.0,2025-12-11,cancelled,2025-12
1611,311.0,USB Cable,9.0,2026-03-05,cancelled,2026-03
1612,764.0,USB Cable,28.0,2026-01-13,cancelled,2026-01
1613,428.0,Laptop,1238.0,2025-11-24,refunded,2025-11
1614,662.0,Keyboard,94.0,2025-10-20,cancelled,2025-10
1615,214.0,Headphones,158.0,2025-11-15,cancelled,2025-11
1616,392.0,USB Cable,35.0,2025-11-28,pending,2025-11
1617,451.0,Headphones,146.0,2025-08-30,completed,2025-08
1618,492.0,RAM,100.0,2026-01-15,completed,2026-01
1619,983.0,Webcam,65.0,2025-06-04,cancelled,2025-06
1620,61.0,Mouse,18.0,2025-04-11,cancelled,2025-04
1621,946.0,Headphones,147.0,2025-09-20,refunded,2025-09
1622,333.0,Charger,77.0,2025-04-10,pending,2025-04
1623,588.0,Monitor,425.0,2025-07-02,completed,2025-07
1624,560.0,Headphones,175.0,2025-05-06,cancelled,2025-05
1625,789.0,Mouse,70.0,2025-09-05,cancelled,2025-09
1626,792.0,Webcam,97.0,2025-10-30,pending,2025-10
1627,472.0,USB Cable,21.0,2025-10-26,pending,2025-10
1628,262.0,RAM,117.0,2025-06-18,completed,2025-06
1629,438.0,Charger,76.0,2025-03-31,refunded,2025-03
1630,62.0,SSD,133.0,2025-03-30,completed,2025-03
1631,983.0,SSD,165.0,2026-01-04,cancelled,2026-01
1632,589.0,USB Cable,40.0,2025-10-20,completed,2025-10
1633,998.0,SSD,159.0,2025-03-25,completed,2025-03
1634,867.0,Mouse,51.0,2025-09-09,refunded,2025-09
1635,770.0,Mouse,64.0,2025-05-10,refunded,2025-05
1636,911.0,Keyboard,106.0,2026-03-12,cancelled,2026-03
1637,348.0,Webcam,83.0,2025-04-06,refunded,2025-04
1638,301.0,Laptop,1219.0,2025-10-05,refunded,2025-10
1639,438.0,Keyboard,81.0,2025-10-03,pending,2025-10
1640,546.0,Webcam,91.0,2025-07-25,pending,2025-07
1641,364.0,RAM,79.0,2025-03-29,pending,2025-03
1642,186.0,Mouse,16.0,2025-09-11,completed,2025-09
1643,978.0,Mouse,35.0,2026-01-21,cancelled,2026-01
1644,207.0,Headphones,150.0,2025-08-22,refunded,2025-08
1645,942.0,Monitor,439.0,2025-07-12,cancelled,2025-07
1646,968.0,Webcam,57.0,2025-07-18,refunded,2025-07
1647,875.0,Monitor,414.0,2025-07-28,completed,2025-07
1648,211.0,Charger,62.0,2025-04-22,completed,2025-04
1649,936.0,RAM,116.0,2026-01-01,completed,2026-01
1650,964.0,Webcam,97.0,2025-09-20,cancelled,2025-09
1651,196.0,Monitor,395.0,2025-04-10,cancelled,2025-04
1652,968.0,Webcam,51.0,2025-07-11,completed,2025-07
1653,985.0,Mouse,37.0,2026-03-19,cancelled,2026-03
1654,445.0,Headphones,154.0,2025-09-20,completed,2025-09
1655,897.0,Webcam,51.0,2025-11-13,cancelled,2025-11
1656,,Keyboard,119.0,2026-02-20,pending,2026-02
1657,532.0,Keyboard,73.0,2026-01-26,refunded,2026-01
1658,822.0,Monitor,445.0,2026-03-02,cancelled,2026-03
1659,162.0,Charger,36.0,2025-04-30,pending,2025-04
1660,,Keyboard,88.0,2025-06-13,completed,2025-06
1661,209.0,Headphones,165.0,2026-01-20,cancelled,2026-01
1662,329.0,Laptop,1240.0,2025-05-13,completed,2025-05
1663,36.0,Keyboard,123.0,2026-03-22,refunded,2026-03
1664,613.0,SSD,120.0,2026-02-02,pending,2026-02
1665,229.0,Mouse,41.0,2025-12-14,completed,2025-12
1666,426.0,SSD,138.0,2025-06-14,pending,2025-06
1667,1.0,Headphones,170.0,2025-04-25,refunded,2025-04
1668,331.0,SSD,133.0,2025-12-14,completed,2025-12
1669,873.0,RAM,82.0,2026-01-15,pending,2026-01
1670,965.0,Keyboard,79.0,2026-01-16,completed,2026-01
1671,290.0,RAM,76.0,2025-10-06,pending,2025-10
1672,676.0,Headphones,161.0,2025-03-25,refunded,2025-03
1673,592.0,Headphones,188.0,2025-11-30,pending,2025-11
1674,149.0,RAM,117.0,2025-04-12,completed,2025-04
1675,,Laptop,1240.0,2026-02-10,pending,2026-02
1676,650.0,Laptop,1243.0,2025-04-08,pending,2025-04
1677,586.0,Webcam,80.0,2025-04-10,cancelled,2025-04
1678,995.0,RAM,95.0,2025-07-13,refunded,2025-07
1679,270.0,SSD,138.0,2025-06-28,completed,2025-06
1680,527.0,USB Cable,21.0,2025-11-30,pending,2025-11
1681,500.0,SSD,139.0,2026-01-07,completed,2026-01
1682,,Headphones,144.0,2025-08-09,cancelled,2025-08
1683,557.0,Keyboard,71.0,2025-12-04,pending,2025-12
1684,124.0,SSD,155.0,2026-02-25,cancelled,2026-02
1685,464.0,Charger,60.0,2025-10-23,completed,2025-10
1686,187.0,Charger,77.0,2025-05-06,pending,2025-05
1687,795.0,Laptop,1202.0,2025-07-18,cancelled,2025-07
1688,577.0,SSD,143.0,2025-05-17,completed,2025-05
1689,236.0,SSD,120.0,2025-10-23,cancelled,2025-10
1690,651.0,RAM,84.0,2026-01-29,pending,2026-01
1691,435.0,Monitor,407.0,2026-02-14,completed,2026-02
1692,304.0,Charger,82.0,2025-11-12,refunded,2025-11
1693,140.0,Headphones,140.0,2025-11-23,completed,2025-11
1694,320.0,Monitor,449.0,2025-09-30,completed,2025-09
1695,148.0,Webcam,102.0,2025-06-20,pending,2025-06
1696,974.0,Monitor,415.0,2025-09-14,pending,2025-09
1697,199.0,Monitor,443.0,2025-09-19,cancelled,2025-09
1698,283.0,Keyboard,122.0,2025-07-04,refunded,2025-07
1699,968.0,Keyboard,78.0,2025-12-31,refunded,2025-12
1700,336.0,Laptop,1230.0,2025-09-16,completed,2025-09
1701,791.0,RAM,100.0,2025-04-26,pending,2025-04
1702,128.0,SSD,157.0,2025-12-29,refunded,2025-12
1703,773.0,USB Cable,56.0,2025-12-09,cancelled,2025-12
1704,859.0,Headphones,147.0,2025-07-31,refunded,2025-07
1705,727.0,Webcam,98.0,2026-01-23,cancelled,2026-01
1706,750.0,RAM,108.0,2025-06-20,cancelled,2025-06
1707,507.0,Charger,51.0,2025-11-15,completed,2025-11
1708,287.0,Headphones,197.0,2026-01-31,cancelled,2026-01
1709,683.0,Headphones,172.0,2025-12-03,completed,2025-12
1710,498.0,Monitor,427.0,2025-04-20,refunded,2025-04
1711,273.0,Mouse,64.0,2025-09-21,refunded,2025-09
1712,385.0,RAM,103.0,2025-06-09,refunded,2025-06
1713,859.0,Mouse,51.0,2025-11-24,completed,2025-11
1714,370.0,RAM,113.0,2025-09-11,refunded,2025-09
1715,41.0,USB Cable,41.0,2025-08-11,refunded,2025-08
1716,536.0,Laptop,1250.0,2025-09-18,refunded,2025-09
1717,797.0,Charger,67.0,2025-07-26,completed,2025-07
1718,646.0,USB Cable,6.0,2026-01-15,cancelled,2026-01
1719,747.0,Webcam,104.0,2025-12-27,cancelled,2025-12
1720,361.0,Monitor,407.0,2025-09-28,refunded,2025-09
1721,716.0,Headphones,189.0,2025-07-16,pending,2025-07
1722,561.0,USB Cable,47.0,2026-03-04,refunded,2026-03
1723,177.0,Webcam,104.0,2025-12-08,completed,2025-12
1724,758.0,Monitor,410.0,2025-11-18,cancelled,2025-11
1725,655.0,Charger,45.0,2026-01-28,refunded,2026-01
1726,208.0,Headphones,194.0,2025-05-01,refunded,2025-05
1727,918.0,USB Cable,48.0,2025-05-10,pending,2025-05
1728,115.0,Monitor,427.0,2026-02-22,cancelled,2026-02
1729,574.0,Headphones,188.0,2025-08-12,pending,2025-08
1730,204.0,Mouse,20.0,2025-09-05,refunded,2025-09
1731,349.0,SSD,132.0,2025-11-06,refunded,2025-11
1732,866.0,Headphones,179.0,2025-06-06,completed,2025-06
1733,846.0,Laptop,1205.0,2025-08-17,pending,2025-08
1734,507.0,Monitor,443.0,2025-04-18,pending,2025-04
1735,664.0,Monitor,399.0,2025-08-25,completed,2025-08
1736,879.0,RAM,100.0,2025-11-30,refunded,2025-11
1737,582.0,Monitor,416.0,2026-03-07,pending,2026-03
1738,643.0,RAM,126.0,2025-10-21,refunded,2025-10
1739,373.0,Headphones,167.0,2025-04-30,cancelled,2025-04
1740,241.0,USB Cable,34.0,2025-09-08,cancelled,2025-09
1741,330.0,Monitor,440.0,2025-05-02,pending,2025-05
1742,520.0,Webcam,84.0,2025-05-03,cancelled,2025-05
1743,234.0,USB Cable,45.0,2025-03-30,pending,2025-03
1744,55.0,Webcam,89.0,2025-09-08,refunded,2025-09
1745,977.0,Keyboard,66.0,2025-06-29,refunded,2025-06
1746,356.0,Webcam,105.0,2025-09-14,pending,2025-09
1747,978.0,Headphones,176.0,2025-10-04,cancelled,2025-10
1748,731.0,RAM,101.0,2025-07-30,refunded,2025-07
1749,406.0,Monitor,432.0,2025-05-06,refunded,2025-05
1750,312.0,USB Cable,14.0,2025-10-11,refunded,2025-10
1751,698.0,RAM,90.0,2025-07-31,completed,2025-07
1752,773.0,USB Cable,37.0,2025-06-09,completed,2025-06
1753,66.0,SSD,136.0,2025-08-16,pending,2025-08
1754,616.0,Keyboard,118.0,2025-08-28,pending,2025-08
1755,747.0,Mouse,36.0,2025-07-24,completed,2025-07
1756,718.0,Charger,76.0,2025-09-01,refunded,2025-09
1757,868.0,USB Cable,11.0,2025-08-06,completed,2025-08
1758,441.0,Headphones,171.0,2025-04-10,completed,2025-04
1759,233.0,USB Cable,41.0,2025-08-11,completed,2025-08
1760,537.0,Headphones,141.0,2026-02-26,completed,2026-02
1761,383.0,Mouse,25.0,2025-06-02,completed,2025-06
1762,5.0,USB Cable,24.0,2025-06-01,cancelled,2025-06
1763,577.0,USB Cable,54.0,2025-05-27,completed,2025-05
1764,636.0,Webcam,61.0,2025-07-02,pending,2025-07
1765,700.0,Keyboard,103.0,2025-11-01,cancelled,2025-11
1766,724.0,Keyboard,97.0,2025-09-29,pending,2025-09
1767,638.0,Laptop,1249.0,2025-05-02,completed,2025-05
1768,299.0,Mouse,37.0,2025-04-11,pending,2025-04
1769,103.0,Webcam,62.0,2025-06-23,pending,2025-06
1770,961.0,Webcam,109.0,2025-05-03,refunded,2025-05
1771,685.0,SSD,114.0,2025-05-05,cancelled,2025-05
1772,984.0,Webcam,62.0,2026-02-14,refunded,2026-02
1773,944.0,Webcam,101.0,2025-10-20,completed,2025-10
1774,671.0,USB Cable,58.0,2025-06-19,refunded,2025-06
1775,290.0,USB Cable,8.0,2025-10-04,refunded,2025-10
1776,642.0,Charger,50.0,2025-07-02,refunded,2025-07
1777,504.0,Mouse,35.0,2026-02-10,refunded,2026-02
1778,806.0,Headphones,189.0,2025-12-05,completed,2025-12
1779,970.0,Mouse,34.0,2025-08-19,pending,2025-08
1780,548.0,Laptop,1193.0,2025-08-14,cancelled,2025-08
1781,551.0,Laptop,1242.0,2025-06-12,refunded,2025-06
1782,183.0,SSD,133.0,2026-01-19,completed,2026-01
1783,973.0,Keyboard,122.0,2025-12-02,pending,2025-12
1784,209.0,Webcam,63.0,2025-09-21,completed,2025-09
1785,922.0,Mouse,44.0,2025-05-25,cancelled,2025-05
1786,834.0,USB Cable,11.0,2025-06-06,refunded,2025-06
1787,858.0,Charger,27.0,2025-11-12,pending,2025-11
1788,685.0,Headphones,196.0,2025-12-07,refunded,2025-12
1789,,Headphones,153.0,2025-07-07,cancelled,2025-07
1790,844.0,Charger,49.0,2025-03-25,cancelled,2025-03
1791,798.0,Webcam,66.0,2025-05-30,completed,2025-05
1792,713.0,Webcam,58.0,2026-02-19,pending,2026-02
1793,163.0,Webcam,54.0,2025-11-06,pending,2025-11
1794,758.0,Headphones,183.0,2025-12-19,refunded,2025-12
1795,877.0,RAM,86.0,2026-01-30,completed,2026-01
1796,907.0,Monitor,450.0,2025-11-30,completed,2025-11
1797,131.0,SSD,112.0,2025-05-25,refunded,2025-05
1798,39.0,Charger,36.0,2025-11-28,completed,2025-11
1799,248.0,Charger,64.0,2025-05-23,cancelled,2025-05
1800,612.0,Laptop,1232.0,2025-07-23,pending,2025-07
1801,45.0,RAM,70.0,2025-09-06,pending,2025-09
1802,944.0,Keyboard,87.0,2026-03-11,refunded,2026-03
1803,401.0,Charger,34.0,2025-11-22,cancelled,2025-11
1804,643.0,Monitor,411.0,2025-08-27,refunded,2025-08
1805,864.0,Monitor,428.0,2025-03-31,cancelled,2025-03
1806,988.0,USB Cable,3.0,2026-03-15,completed,2026-03
1807,548.0,Laptop,1229.0,2026-02-09,pending,2026-02
1808,,Keyboard,122.0,2025-05-25,completed,2025-05
1809,4.0,RAM,73.0,2025-12-27,refunded,2025-12
1810,230.0,Laptop,1219.0,2025-03-27,completed,2025-03
1811,488.0,RAM,111.0,2025-07-30,refunded,2025-07
1812,461.0,Monitor,433.0,2025-09-13,refunded,2025-09
1813,652.0,Webcam,80.0,2025-03-24,pending,2025-03
1814,230.0,Keyboard,83.0,2026-02-06,pending,2026-02
1815,264.0,Keyboard,88.0,2025-09-12,completed,2025-09
1816,44.0,Webcam,76.0,2025-04-09,pending,2025-04
1817,642.0,USB Cable,13.0,2025-03-30,refunded,2025-03
1818,752.0,Webcam,78.0,2025-11-27,refunded,2025-11
1819,682.0,Charger,33.0,2025-07-08,pending,2025-07
1820,583.0,Monitor,450.0,2025-06-15,cancelled,2025-06
1821,783.0,Charger,48.0,2025-09-24,cancelled,2025-09
1822,112.0,SSD,151.0,2025-12-25,refunded,2025-12
1823,794.0,RAM,96.0,2026-01-01,completed,2026-01
1824,912.0,Keyboard,107.0,2025-04-29,refunded,2025-04
1825,966.0,Webcam,51.0,2026-01-12,pending,2026-01
1826,280.0,RAM,119.0,2025-07-24,pending,2025-07
1827,821.0,Monitor,399.0,2025-09-19,refunded,2025-09
1828,757.0,Keyboard,113.0,2025-07-30,refunded,2025-07
1829,628.0,SSD,157.0,2025-10-09,completed,2025-10
1830,88.0,Laptop,1190.0,2025-11-21,completed,2025-11
1831,954.0,USB Cable,12.0,2025-06-24,pending,2025-06
1832,68.0,USB Cable,39.0,2025-09-07,cancelled,2025-09
1833,487.0,USB Cable,45.0,2026-01-20,pending,2026-01
1834,576.0,Keyboard,122.0,2025-07-12,pending,2025-07
1835,933.0,RAM,96.0,2025-07-24,pending,2025-07
1836,717.0,Headphones,184.0,2025-09-29,pending,2025-09
1837,151.0,Webcam,56.0,2025-11-22,completed,2025-11
1838,389.0,Webcam,60.0,2026-02-03,completed,2026-02
1839,,Webcam,87.0,2026-01-26,pending,2026-01
1840,504.0,RAM,92.0,2025-09-17,cancelled,2025-09
1841,71.0,Keyboard,73.0,2025-06-30,cancelled,2025-06
1842,114.0,Monitor,430.0,2025-09-30,cancelled,2025-09
1843,806.0,Mouse,44.0,2025-11-13,refunded,2025-11
1844,428.0,Keyboard,88.0,2025-05-17,cancelled,2025-05
1845,533.0,Laptop,1221.0,2025-08-21,cancelled,2025-08
1846,245.0,Headphones,156.0,2025-06-12,refunded,2025-06
1847,280.0,Webcam,92.0,2026-03-22,completed,2026-03
1848,893.0,RAM,70.0,2025-08-01,completed,2025-08
1849,482.0,Charger,49.0,2025-04-04,completed,2025-04
1850,385.0,USB Cable,23.0,2025-10-21,refunded,2025-10
1851,966.0,USB Cable,46.0,2025-12-03,cancelled,2025-12
1852,274.0,Mouse,73.0,2025-08-28,refunded,2025-08
1853,683.0,USB Cable,55.0,2025-06-07,completed,2025-06
1854,781.0,Mouse,30.0,2025-04-25,completed,2025-04
1855,,Monitor,439.0,2026-02-23,completed,2026-02
1856,14.0,USB Cable,55.0,2025-08-09,completed,2025-08
1857,893.0,Webcam,90.0,2025-05-02,cancelled,2025-05
1858,125.0,Laptop,1235.0,2025-07-02,pending,2025-07
1859,84.0,Keyboard,94.0,2025-11-08,completed,2025-11
1860,239.0,Monitor,393.0,2025-10-09,completed,2025-10
1861,198.0,Webcam,102.0,2026-02-20,pending,2026-02
1862,724.0,Keyboard,95.0,2026-03-20,cancelled,2026-03
1863,882.0,Laptop,1218.0,2026-02-07,pending,2026-02
1864,998.0,Monitor,406.0,2025-05-27,pending,2025-05
1865,194.0,Mouse,59.0,2026-02-20,completed,2026-02
1866,775.0,Monitor,400.0,2025-07-29,refunded,2025-07
1867,616.0,Charger,57.0,2025-07-23,cancelled,2025-07
1868,354.0,Monitor,423.0,2025-10-25,completed,2025-10
1869,258.0,Headphones,188.0,2026-03-04,pending,2026-03
1870,353.0,Laptop,1229.0,2025-07-03,refunded,2025-07
1871,734.0,Webcam,50.0,2025-06-01,completed,2025-06
1872,937.0,USB Cable,44.0,2025-10-22,completed,2025-10
1873,327.0,Webcam,72.0,2025-12-05,refunded,2025-12
1874,501.0,USB Cable,34.0,2026-01-23,pending,2026-01
1875,708.0,USB Cable,26.0,2025-05-08,refunded,2025-05
1876,816.0,Charger,54.0,2026-01-09,refunded,2026-01
1877,769.0,Charger,51.0,2025-10-17,completed,2025-10
1878,391.0,Keyboard,94.0,2026-01-08,cancelled,2026-01
1879,,Keyboard,74.0,2025-07-29,pending,2025-07
1880,484.0,Keyboard,82.0,2025-05-03,cancelled,2025-05
1881,163.0,Headphones,193.0,2025-03-27,cancelled,2025-03
1882,742.0,Webcam,77.0,2026-02-26,refunded,2026-02
1883,993.0,Laptop,1212.0,2025-05-16,completed,2025-05
1884,489.0,RAM,88.0,2025-11-28,pending,2025-11
1885,823.0,Monitor,420.0,2025-10-01,refunded,2025-10
1886,163.0,USB Cable,40.0,2025-07-08,cancelled,2025-07
1887,125.0,RAM,78.0,2025-10-14,cancelled,2025-10
1888,706.0,Keyboard,88.0,2025-05-22,refunded,2025-05
1889,428.0,Monitor,403.0,2025-09-18,cancelled,2025-09
1890,925.0,USB Cable,40.0,2025-04-16,refunded,2025-04
1891,592.0,USB Cable,44.0,2025-07-09,pending,2025-07
1892,801.0,RAM,128.0,2025-09-06,pending,2025-09
1893,833.0,Monitor,421.0,2025-06-11,refunded,2025-06
1894,902.0,Mouse,39.0,2026-01-20,pending,2026-01
1895,503.0,Webcam,88.0,2025-05-08,cancelled,2025-05
1896,198.0,Headphones,185.0,2025-09-18,pending,2025-09
1897,486.0,Monitor,404.0,2025-03-25,completed,2025-03
1898,495.0,SSD,119.0,2025-07-30,cancelled,2025-07
1899,322.0,RAM,126.0,2026-01-23,pending,2026-01
1900,981.0,RAM,108.0,2025-04-11,completed,2025-04
1901,907.0,Monitor,423.0,2025-05-13,cancelled,2025-05
1902,718.0,Laptop,1209.0,2026-02-08,cancelled,2026-02
1903,30.0,Charger,30.0,2026-01-05,cancelled,2026-01
1904,152.0,Webcam,90.0,2025-09-23,refunded,2025-09
1905,777.0,USB Cable,6.0,2026-03-09,cancelled,2026-03
1906,622.0,Webcam,68.0,2025-10-15,pending,2025-10
1907,18.0,Mouse,18.0,2026-03-08,cancelled,2026-03
1908,323.0,Charger,60.0,2025-12-10,completed,2025-12
1909,406.0,Keyboard,85.0,2025-05-15,completed,2025-05
1910,775.0,RAM,72.0,2025-12-17,completed,2025-12
1911,509.0,Mouse,74.0,2025-08-29,completed,2025-08
1912,168.0,Monitor,395.0,2026-02-23,cancelled,2026-02
1913,423.0,USB Cable,48.0,2025-07-08,completed,2025-07
1914,538.0,Charger,66.0,2025-04-04,refunded,2025-04
1915,92.0,Monitor,418.0,2026-02-28,pending,2026-02
1916,268.0,Monitor,405.0,2025-06-23,completed,2025-06
1917,54.0,Monitor,420.0,2025-11-27,completed,2025-11
1918,973.0,Keyboard,120.0,2025-08-12,pending,2025-08
1919,775.0,Charger,26.0,2025-08-17,cancelled,2025-08
1920,714.0,Charger,60.0,2026-02-17,completed,2026-02
1921,214.0,Monitor,420.0,2026-02-13,refunded,2026-02
1922,596.0,USB Cable,32.0,2026-02-23,pending,2026-02
1923,8.0,RAM,88.0,2025-10-28,cancelled,2025-10
1924,164.0,Monitor,438.0,2025-05-26,cancelled,2025-05
1925,267.0,Charger,32.0,2025-08-30,cancelled,2025-08
1926,991.0,SSD,159.0,2026-02-07,refunded,2026-02
