order_id,customer_id,product,amount,order_date,status
1855,,Monitor,439,2026-02-23,completed
1856,14,USB Cable,55,2025-08-09,completed
1857,893,Webcam,90,2025-05-02,canceled
1858,125,Laptop,1235,2025-07-02,pending
1859,84,Keyboard,,2025-11-08,completed
1860,239,Monitor,393,2025-10-09,completed
1861,198,Webcam,102,2026-02-20,pending
1862,724,Keyboard,95,2026-03-20,canceled
1863,882,Laptop,1218,2026-02-07,pending
1864,998,Monitor,406,2025-05-27,pending
1865,194,Mouse,59,2026-02-20,completed
1866,775,Monitor,400,2025-07-29,refunded
1867,616,Charger,57,2025-07-23,canceled
1868,354,Monitor,423,2025-10-25,completed
1869,258,Headphones,188,2026-03-04,pending
1870,353,Laptop,1229,2025-07-03,refunded
1871,734,Webcam,50,2025-06-01,completed
1872,937,USB Cable,44,2025-10-22,completed
1873,327,Webcam,72,2025-12-05,refunded
1874,501,USB Cable,34,2026-01-23,pending
1875,708,USB Cable,26,2025-05-08,refunded
1876,816,Charger,54,2026-01-09,refunded
1877,769,Charger,51,2025-10-17,completed
1878,391,Keyboard,,2026-01-08,canceled
1879,,Keyboard,74,2025-07-29,pending
1880,484,Keyboard,82,2025-05-03,canceled
1881,163,Headphones,193,2025-03-27,canceled
1882,742,Webcam,77,2026-02-26,refunded
1883,993,Laptop,1212,2025-05-16,completed
1884,489,RAM,88,2025-11-28,pending
1885,823,Monitor,,2025-10-01,refunded
1886,163,USB Cable,40,2025-07-08,canceled
1887,125,RAM,78,2025-10-14,canceled
1888,706,Keyboard,88,2025-05-22,refunded
1889,428,Monitor,403,2025-09-18,canceled
1890,925,USB Cable,40,2025-04-16,refunded
1891,592,USB Cable,44,2025-07-09,pending
1892,801,RAM,128,2025-09-06,pending
1893,833,Monitor,421,2025-06-11,refunded
1894,902,Mouse,39,2026-01-20,pending
1895,503,Webcam,88,2025-05-08,canceled
1896,198,Headphones,185,2025-09-18,pending
1897,486,Monitor,404,2025-03-25,completed
1898,495,SSD,119,2025-07-30,canceled
1899,322,RAM,126,2026-01-23,pending
1900,981,RAM,108,2025-04-11,completed
1901,907,Monitor,423,2025-05-13,canceled
1902,718,Laptop,1209,2026-02-08,canceled
1903,30,Charger,30,2026-01-05,canceled
1904,152,Webcam,90,2025-09-23,refunded
1905,777,USB Cable,6,2026-03-09,canceled
1906,622,Webcam,68,2025-10-15,pending
1907,18,Mouse,18,2026-03-08,canceled
1908,323,Charger,60,2025-12-10,completed
1909,406,Keyboard,85,2025-05-15,completed
1910,775,RAM,72,2025-12-17,completed
1911,509,Mouse,74,2025-08-29,completed
1912,168,Monitor,395,2026-02-23,canceled
1913,423,USB Cable,48,2025-07-08,completed
1914,538,Charger,66,2025-04-04,refunded
1915,92,Monitor,418,2026-02-28,pending
1916,268,Monitor,405,2025-06-23,completed
1917,54,Monitor,420,2025-11-27,completed
1918,973,Keyboard,120,2025-08-12,pending
1919,775,Charger,26,2025-08-17,canceled
1920,714,Charger,60,2026-02-17,completed
1921,214,Monitor,,2026-02-13,refunded
1922,596,USB Cable,32,2026-02-23,pending
1923,8,RAM,88,2025-10-28,canceled
1924,164,Monitor,438,2025-05-26,canceled
1925,267,Charger,32,2025-08-30,canceled
1926,991,SSD,159,2026-02-07,refunded
1927,397,Mouse,62,2026-01-12,pending
1928,766,Headphones,193,2025-05-13,pending
1929,370,Webcam,53,2025-12-29,pending
1930,259,Monitor,422,2025-06-23,completed
1931,186,USB Cable,13,2025-08-23,refunded
1932,336,Webcam,75,2025-06-05,pending
1933,612,Headphones,190,2025-07-13,pending
1934,1,Laptop,1229,2025-07-10,completed
1935,953,Laptop,1209,2026-02-26,refunded
1936,164,Mouse,18,2025-09-08,canceled
1937,,USB Cable,4,2025-05-30,canceled
1938,789,Laptop,1247,2026-01-04,completed
1939,953,Monitor,397,2026-01-23,completed
1940,179,Laptop,1197,2025-04-28,completed
1941,908,RAM,114,2025-10-02,canceled
1942,492,Mouse,61,2025-12-03,pending
1943,387,Laptop,1192,2025-09-24,refunded
1944,180,Laptop,1226,2025-11-29,completed
1945,898,Headphones,185,2025-08-01,canceled
1946,274,Laptop,1232,2025-07-31,canceled
1947,707,Webcam,101,2025-09-10,completed
1948,577,Charger,60,2026-03-10,refunded
1949,761,Laptop,1208,2025-09-08,canceled
1950,841,Webcam,84,2026-02-20,pending
1951,744,SSD,144,2025-04-02,pending
1952,417,Keyboard,102,2025-12-29,refunded
1953,786,Headphones,149,2025-04-25,refunded
1954,985,Charger,30,2025-05-14,canceled
1955,368,Webcam,78,2026-02-18,pending
1956,941,Keyboard,103,2026-01-05,canceled
1957,164,RAM,78,2025-10-22,pending
1958,844,Charger,81,2025-08-07,completed
1959,533,Mouse,51,2025-11-06,completed
1960,965,Keyboard,112,2026-02-16,pending
1961,501,Mouse,35,2026-02-08,canceled
1962,673,Charger,39,2025-04-12,canceled
1963,109,Monitor,430,2026-01-27,refunded
1964,772,Monitor,435,2025-05-09,completed
1965,820,Mouse,46,2025-11-24,pending
1966,314,Monitor,438,2025-09-09,refunded
1967,654,Mouse,75,2025-12-28,pending
1968,124,Monitor,401,2025-09-29,completed
1969,,Charger,85,2026-01-25,canceled
1970,612,Headphones,161,2025-04-23,refunded
1971,635,RAM,128,2025-06-30,refunded
1972,696,Webcam,52,2026-03-19,refunded
1973,718,Webcam,105,2025-05-02,refunded
1974,433,RAM,109,2025-10-27,canceled
1975,28,Charger,27,2026-01-18,refunded
1976,259,SSD,115,2025-10-16,completed
1977,647,Mouse,44,2025-12-01,refunded
1978,481,Laptop,1210,2026-02-03,canceled
1979,463,Monitor,429,2025-05-07,refunded
1980,608,Laptop,1249,2025-10-23,refunded
1981,282,RAM,94,2025-09-26,completed
1982,530,Webcam,61,2025-12-11,refunded
1983,298,RAM,91,2025-12-05,refunded
1984,,Mouse,27,2025-09-28,refunded
1985,795,Keyboard,114,2025-10-15,refunded
1986,349,RAM,124,2026-03-13,refunded
1987,718,Mouse,21,2025-05-12,pending
1988,970,RAM,106,2026-02-14,completed
1989,716,Charger,26,2025-11-13,canceled
1990,486,Laptop,1207,2025-05-19,refunded
1991,67,Mouse,31,2025-11-08,canceled
1992,250,Keyboard,72,2025-12-12,completed
1993,681,Monitor,418,2026-03-01,canceled
1994,995,Keyboard,102,2026-01-12,refunded
1995,208,Keyboard,84,2025-11-07,pending
1996,381,Laptop,1222,2025-06-05,completed
1997,600,SSD,110,2025-04-17,canceled
1998,943,Monitor,445,2025-05-19,refunded
1999,487,Webcam,80,2026-02-09,pending
2000,649,SSD,164,2025-09-30,completed
2001,523,Keyboard,120,2025-06-22,completed
2002,75,RAM,80,2025-04-30,pending
2003,641,USB Cable,60,2025-04-02,pending
2004,,Charger,27,2025-09-25,canceled
2005,688,USB Cable,25,2025-08-14,refunded
2006,767,Keyboard,95,2026-02-25,refunded
2007,162,Monitor,428,2025-07-11,canceled
2008,615,Laptop,1216,2025-09-17,completed
2009,796,Keyboard,114,2025-05-30,completed
2010,476,USB Cable,19,2025-06-17,canceled
2011,482,SSD,141,2026-01-28,refunded
2012,604,SSD,169,2025-06-27,pending
2013,502,USB Cable,34,2025-11-03,completed
2014,278,Headphones,178,2025-08-31,pending
2015,929,Monitor,426,2025-11-19,pending
2016,846,USB Cable,33,2025-05-08,refunded
2017,686,Monitor,439,2025-05-16,pending
2018,195,USB Cable,45,2025-03-31,canceled
2019,533,Keyboard,72,2025-05-14,canceled
2020,809,USB Cable,11,2025-12-21,refunded
2021,735,Headphones,199,2025-06-20,refunded
2022,621,Mouse,31,2025-09-27,completed
2023,403,Laptop,1194,2025-12-05,pending
2024,507,Webcam,109,2025-06-05,canceled
2025,273,Laptop,1217,2025-09-15,refunded
2026,397,USB Cable,7,2025-07-07,pending
2027,821,Laptop,1192,2025-04-29,completed
2028,275,Keyboard,115,2025-10-25,completed
2029,210,Laptop,,2025-08-05,completed
2030,640,Headphones,158,2025-07-02,refunded
2031,619,RAM,118,2025-08-12,canceled
2032,243,Keyboard,66,2026-01-10,canceled
2033,990,Charger,38,2025-09-09,completed
2034,759,RAM,87,2026-01-15,refunded
2035,417,Monitor,405,2025-05-17,refunded
2036,940,Monitor,,2025-07-05,completed
2037,446,RAM,125,2025-05-06,refunded
2038,868,Mouse,41,2025-08-13,refunded
2039,394,RAM,118,2025-10-22,refunded
2040,211,Webcam,77,2025-04-05,canceled
2041,631,Charger,78,2025-11-17,refunded
2042,721,Mouse,53,2025-11-19,refunded
2043,224,USB Cable,22,2025-09-02,refunded
2044,921,Monitor,414,2026-02-19,refunded
2045,577,Monitor,431,2025-07-31,completed
2046,399,RAM,92,2025-05-13,canceled
2047,742,Webcam,108,2026-02-09,refunded
2048,235,Headphones,163,2025-09-07,canceled
2049,875,RAM,111,2025-03-27,pending
2050,374,Laptop,1238,2025-05-20,pending
2051,95,RAM,114,2025-09-23,completed
2052,262,Webcam,59,2026-02-02,canceled
2053,892,Keyboard,79,2025-06-09,refunded
2054,238,Mouse,54,2026-02-17,completed
2055,893,Keyboard,83,2025-10-02,refunded
2056,242,Laptop,1241,2025-09-27,pending
2057,792,Mouse,32,2025-05-26,pending
2058,567,USB Cable,46,2025-05-18,pending
2059,252,Laptop,1210,2025-11-19,pending
2060,22,SSD,142,2025-10-16,completed
2061,481,Keyboard,119,2025-09-08,pending
2062,377,RAM,120,2026-02-01,canceled
2063,728,Mouse,60,2025-05-14,pending
2064,44,Mouse,,2026-01-05,pending
2065,819,Webcam,93,2025-11-19,refunded
2066,911,SSD,139,2026-02-24,canceled
2067,858,Charger,73,2025-04-17,canceled
2068,516,Webcam,58,2026-01-25,completed
2069,377,Headphones,147,2025-09-17,refunded
2070,25,USB Cable,31,2026-03-11,pending
2071,794,Keyboard,93,2025-10-31,pending
2072,251,Keyboard,66,2025-05-29,pending
2073,409,Webcam,95,2025-12-08,refunded
2074,134,Charger,28,2025-09-25,pending
2075,945,Mouse,33,2025-11-20,canceled
2076,396,Charger,29,2025-06-26,canceled
2077,489,Laptop,1249,2025-12-04,refunded
2078,318,SSD,120,2025-10-25,completed
2079,729,SSD,127,2025-10-22,completed
2080,534,USB Cable,1,2025-10-23,refunded
2081,472,USB Cable,39,2026-01-21,canceled
2082,530,RAM,77,2025-04-17,refunded
2083,527,Laptop,1232,2025-04-03,completed
2084,845,Charger,46,2025-12-17,refunded
2085,148,Keyboard,113,2025-06-16,pending
2086,404,Monitor,392,2025-11-22,completed
2087,200,Charger,61,2025-09-22,pending
2088,156,Charger,60,2025-11-27,canceled
2089,68,Keyboard,119,2025-07-20,completed
2090,68,Monitor,419,2025-06-16,pending
2091,82,Webcam,101,2025-12-31,canceled
2092,872,Webcam,66,2026-02-22,canceled
2093,160,RAM,103,2026-01-09,canceled
2094,252,Monitor,442,2025-05-01,completed
2095,963,SSD,129,2026-02-09,refunded
2096,53,RAM,89,2025-12-15,canceled
2097,229,Monitor,446,2025-08-11,pending
2098,101,SSD,142,2026-03-15,canceled
2099,581,USB Cable,19,2026-02-24,completed
2100,972,Mouse,64,2025-04-15,canceled
2101,416,Charger,34,2025-06-23,refunded
2102,961,USB Cable,7,2025-04-06,canceled
2103,504,Charger,62,2025-12-23,pending
2104,294,Monitor,429,2025-09-01,pending
2105,608,Charger,79,2025-08-08,completed
2106,756,Laptop,1199,2025-11-10,refunded
2107,994,Keyboard,68,2025-04-03,completed
2108,299,USB Cable,43,2025-05-26,canceled
2109,170,Headphones,161,2025-05-02,completed
2110,41,RAM,70,2025-09-04,pending
2111,844,Webcam,56,2025-05-11,canceled
2112,539,Mouse,68,2025-11-12,canceled
2113,873,Headphones,150,2025-10-13,completed
2114,291,Laptop,1215,2025-06-03,canceled
2115,830,Webcam,72,2025-09-19,canceled
2116,411,Charger,76,2025-11-27,pending
2117,683,USB Cable,13,2025-06-14,pending
2118,38,Mouse,18,2025-12-20,completed
2119,130,Keyboard,111,2025-08-29,completed
2120,328,RAM,85,2025-10-03,refunded
2121,660,SSD,156,2026-01-07,canceled
2122,485,Laptop,1213,2025-04-24,pending
2123,51,Laptop,1243,2025-04-01,canceled
2124,475,Charger,75,2026-03-10,canceled
2125,764,Charger,67,2025-04-28,canceled
2126,889,Keyboard,65,2025-04-05,pending
2127,499,USB Cable,9,2025-05-14,completed
2128,619,Webcam,67,2025-03-25,pending
2129,790,Laptop,1230,2026-01-01,canceled
2130,382,USB Cable,0,2025-10-17,completed
2131,514,Monitor,403,2026-02-03,pending
2132,755,SSD,127,2025-07-26,refunded
2133,628,RAM,82,2025-11-28,refunded
2134,41,Webcam,96,2026-03-09,canceled
2135,46,Headphones,161,2025-12-15,completed
2136,811,Mouse,45,2025-10-03,refunded
2137,624,RAM,84,2025-06-01,canceled
2138,272,Headphones,197,2025-06-07,completed
2139,594,Headphones,,2026-01-20,canceled
2140,228,Webcam,,2025-09-23,refunded
2141,78,Headphones,,2025-08-01,refunded
2142,751,Headphones,189,2026-02-16,completed
2143,547,SSD,128,2026-01-30,completed
2144,399,SSD,156,2026-01-11,canceled
2145,15,Charger,30,2025-08-31,canceled
2146,22,Mouse,23,2025-11-07,canceled
2147,264,Charger,35,2026-02-06,refunded
2148,100,Headphones,159,2025-10-18,completed
2149,125,Laptop,1205,2025-05-09,completed
2150,968,Headphones,151,2025-09-29,completed
2151,513,SSD,139,2025-04-29,completed
2152,805,Mouse,37,2025-09-22,completed
2153,194,SSD,170,2025-04-11,canceled
2154,636,Mouse,19,2025-10-07,pending
2155,835,SSD,122,2025-04-01,refunded
2156,360,Laptop,1211,2026-01-18,refunded
2157,827,SSD,159,2025-07-08,refunded
2158,653,Webcam,99,2026-01-21,completed
2159,855,Webcam,85,2025-08-13,refunded
2160,204,Laptop,1192,2025-08-01,refunded
2161,18,USB Cable,41,2026-02-06,canceled
2162,993,USB Cable,55,2025-05-20,refunded
2163,609,SSD,145,2025-07-07,completed
2164,567,SSD,156,2025-10-05,canceled
2165,806,USB Cable,15,2025-06-20,canceled
2166,40,Mouse,18,2025-09-29,canceled
2167,713,Headphones,192,2025-11-02,refunded
2168,871,Charger,29,2025-07-16,canceled
2169,308,Charger,26,2025-11-05,completed
2170,729,Mouse,70,2025-10-09,pending
2171,873,Mouse,38,2026-02-13,completed
2172,342,USB Cable,56,2025-10-23,completed
2173,820,Mouse,29,2026-03-01,completed
2174,564,SSD,168,2026-03-19,completed
2175,592,SSD,129,2025-11-18,canceled
2176,954,Laptop,1209,2025-04-04,refunded
2177,759,Laptop,1198,2025-08-25,completed
2178,5,Mouse,72,2025-06-05,refunded
2179,416,SSD,116,2026-02-12,canceled
2180,917,Monitor,395,2025-04-14,canceled
2181,583,Mouse,55,2025-06-06,completed
2182,,Keyboard,112,2026-01-16,pending
2183,536,Headphones,176,2025-07-22,pending
2184,441,Monitor,429,2025-12-26,refunded
2185,353,Keyboard,90,2026-02-20,refunded
2186,256,RAM,124,2025-04-15,completed
2187,620,Webcam,50,2025-09-20,completed
2188,260,Keyboard,101,2026-01-12,pending
2189,991,Monitor,398,2025-10-16,completed
2190,48,Mouse,58,2025-11-02,refunded
2191,983,Mouse,51,2026-01-23,completed
2192,850,Laptop,1216,2026-01-13,completed
2193,151,Mouse,70,2025-07-28,canceled
2194,676,SSD,153,2025-04-18,canceled
2195,651,Keyboard,78,2025-08-23,refunded
2196,879,Monitor,421,2025-12-19,refunded
2197,259,Laptop,1217,2026-02-27,refunded
2198,854,Laptop,1237,2026-02-11,refunded
2199,114,Headphones,149,2025-09-15,canceled
2200,15,Webcam,100,2025-05-10,completed
2201,660,Monitor,418,2025-12-13,pending
2202,489,Charger,42,2025-05-01,pending
2203,137,Laptop,1239,2025-09-21,pending
2204,972,SSD,142,2025-06-14,pending
2205,535,Headphones,184,2025-07-30,completed
2206,819,Headphones,187,2025-09-14,refunded
2207,907,Mouse,30,2026-01-04,canceled
2208,981,SSD,164,2026-02-07,pending
2209,4,Keyboard,66,2025-06-15,canceled
2210,430,RAM,91,2026-02-27,completed
2211,751,Headphones,186,2025-04-02,refunded
2212,601,Monitor,430,2026-01-04,refunded
2213,579,RAM,92,2025-06-03,completed
2214,912,Monitor,410,2025-11-01,completed
2215,778,Monitor,424,2025-08-09,canceled
2216,576,Laptop,1234,2025-11-29,completed
2217,237,Charger,80,2025-03-30,completed
2218,757,Mouse,21,2025-09-16,refunded
2219,,Monitor,413,2025-08-12,completed
2220,602,Charger,32,2025-08-09,canceled
2221,915,Monitor,395,2025-05-08,canceled
2222,96,Headphones,190,2025-12-05,pending
2223,555,Keyboard,107,2025-10-11,completed
2224,222,Charger,81,2025-05-05,canceled
2225,235,RAM,87,2025-05-06,completed
2226,366,Webcam,85,2025-11-04,pending
2227,643,RAM,71,2026-02-17,canceled
2228,240,Laptop,1236,2025-07-30,pending
2229,136,Headphones,169,2025-07-27,completed
2230,138,Laptop,1197,2026-02-23,pending
2231,780,Headphones,193,2025-06-19,refunded
2232,923,Keyboard,,2025-04-26,refunded
2233,546,Keyboard,108,2025-03-27,refunded
2234,217,Mouse,24,2025-08-22,refunded
2235,833,Keyboard,82,2025-12-24,canceled
2236,609,SSD,152,2026-01-13,pending
2237,626,Webcam,67,2025-10-06,canceled
2238,752,Laptop,1202,2025-04-09,refunded
2239,477,Mouse,70,2026-01-11,completed
2240,56,Monitor,437,2026-02-06,completed
2241,666,RAM,115,2025-06-23,pending
2242,897,Monitor,441,2025-04-13,pending
2243,879,RAM,104,2025-04-13,completed
2244,348,SSD,144,2025-08-31,completed
2245,140,Keyboard,67,2025-07-05,refunded
2246,144,Monitor,434,2025-07-16,completed
2247,74,Charger,71,2025-10-30,completed
2248,169,Headphones,194,2026-02-12,canceled
2249,799,Laptop,1239,2026-03-24,completed
2250,86,USB Cable,10,2025-05-10,completed
2251,976,Mouse,43,2025-08-16,canceled
2252,992,RAM,71,2025-11-19,pending
2253,689,Mouse,65,2025-11-19,canceled
2254,88,SSD,162,2025-04-20,pending
2255,489,Headphones,171,2026-03-02,completed
2256,296,SSD,149,2025-06-07,completed
2257,520,Charger,54,2025-12-07,completed
2258,678,Headphones,196,2026-01-15,pending
2259,91,USB Cable,46,2026-02-15,canceled
2260,577,Mouse,30,2026-02-01,refunded
2261,234,USB Cable,23,2025-09-02,completed
2262,804,RAM,94,2025-07-12,completed
2263,482,Laptop,1216,2025-08-05,pending
2264,,SSD,139,2025-10-11,canceled
2265,640,SSD,121,2026-02-05,pending
2266,49,Mouse,70,2025-06-21,refunded
2267,912,SSD,168,2026-02-13,completed
2268,986,Keyboard,100,2025-07-18,refunded
2269,529,Monitor,414,2025-10-08,pending
2270,275,Monitor,399,2025-05-01,completed
2271,695,Headphones,186,2025-07-28,pending
2272,683,Headphones,166,2025-08-21,canceled
2273,430,Keyboard,88,2026-03-06,refunded
2274,797,Headphones,145,2025-09-17,refunded
2275,299,Charger,35,2025-04-21,canceled
2276,298,Laptop,1201,2026-02-20,refunded
2277,378,USB Cable,34,2026-01-25,pending
2278,934,Laptop,1232,2025-09-30,completed
2279,812,Headphones,195,2025-07-13,canceled
2280,544,SSD,168,2025-10-12,completed
2281,378,Monitor,425,2025-05-07,pending
2282,743,Keyboard,94,2025-12-14,completed
2283,297,Laptop,1244,2026-01-06,canceled
2284,214,USB Cable,12,2025-04-06,canceled
2285,126,Charger,71,2025-06-18,pending
2286,93,Mouse,60,2025-09-01,refunded
2287,807,Mouse,49,2025-12-28,completed
2288,608,Mouse,55,2026-03-07,pending
2289,660,USB Cable,14,2025-03-31,completed
2290,741,Mouse,20,2026-01-24,refunded
2291,399,Mouse,44,2025-06-30,refunded
2292,,Laptop,1190,2025-10-25,pending
2293,831,Laptop,1227,2025-07-11,completed
2294,563,Keyboard,118,2026-03-12,completed
2295,484,Webcam,66,2025-04-14,canceled
2296,984,Charger,83,2026-01-30,completed
2297,402,USB Cable,39,2025-08-11,canceled
2298,319,RAM,74,2025-03-30,completed
2299,589,Headphones,146,2025-08-11,canceled
2300,489,USB Cable,53,2025-09-02,completed
2301,418,Monitor,400,2025-06-14,pending
2302,518,Keyboard,69,2025-08-09,pending
2303,429,Mouse,20,2025-11-20,canceled
2304,878,Headphones,148,2025-10-04,refunded
2305,376,Laptop,1239,2025-11-20,canceled
2306,439,Charger,75,2025-04-04,completed
2307,765,Keyboard,92,2025-12-28,completed
2308,896,Laptop,1223,2026-03-02,pending
2309,623,Mouse,67,2026-02-20,completed
2310,75,USB Cable,60,2025-12-25,pending
2311,224,Headphones,197,2025-07-25,canceled
2312,522,SSD,121,2026-01-21,refunded
2313,868,Webcam,77,2025-06-28,pending
2314,852,Headphones,158,2025-12-24,completed
2315,568,Laptop,1240,2025-06-11,refunded
2316,244,Webcam,105,2025-04-03,pending
2317,661,USB Cable,39,2025-12-14,completed
2318,463,Laptop,1228,2025-11-06,completed
2319,595,Mouse,66,2026-02-03,canceled
2320,17,Webcam,66,2026-01-04,pending
2321,587,RAM,130,2026-02-26,refunded
2322,385,Headphones,193,2025-12-24,refunded
2323,149,SSD,160,2026-01-13,canceled
2324,583,Monitor,399,2025-10-12,canceled
2325,791,SSD,166,2026-03-07,canceled
2326,878,Monitor,401,2026-02-28,pending
2327,827,Monitor,408,2025-07-07,pending
2328,578,SSD,170,2026-03-21,completed
2329,572,Webcam,59,2025-10-05,refunded
2330,428,Laptop,1231,2025-08-26,refunded
2331,576,Monitor,423,2025-12-12,pending
2332,930,USB Cable,41,2025-12-30,pending
2333,674,SSD,158,2025-06-27,completed
